fmpo,skos:exactMatch seko,owl:deprecated,skos:prefLabel_fi,skos:prefLabel_sv,skos:prefLabel_en,skos:altLabel,alt_lang,skos:hiddenLabel,hidden_lang,spatial-uri,dct:spatial,skos:topConceptOf,skos:broader,skos:broader_Label,editorial_issue_URL,YSO-ID,wikidata-id,skos:editorialNote,H&S_notation,H&S-ID,MIMO-ID,dbpedia,SEKO-LCMPT-mapping,LCMPT-ID,rdfs:seeAlso,dct:isReplacedBy ,skos:related,skos:definition,skos:scopeNote,skos:changeNote,skos:historyNote,skos:modified,seko:statusNote,skos:noteSeko1,iconclass-uri
fmpo:01086,,,,,,chitarrone,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01086,,,,,,Theorbe,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01086,,,,,,théorbe,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01086,,,,,,tiorba,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01087,http://urn.fi/urn:nbn:fi:au:seko:01087,,teponaztli,teponaztli,teponaztli,,,,,http://www.yso.fi/onto/yso/p105032,Meksiko,,fmpo:00837,rakorumpu,,,http://www.wikidata.org/entity/Q2574301,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015727,,,,,,,,,TARKISTA,"Asteekkien käyttämä rakorumpu, joka on edelleen käytössä Meksikossa.",
fmpo:01087,,,,,,teponastle,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01087,,,,,,teponaxtle,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01087,,,,,,teponaztle,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01088,http://urn.fi/urn:nbn:fi:au:seko:01088,,theremin,theremin,theremin,,,,,,,,fmpo:01021,sähkösoitin,,,http://www.wikidata.org/entity/Q207691,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015730,,,,,,,,,TARKISTA,"1920-luvulla kehitetty varhainen sähkösoitin, jonka ääni syntyy samalla tavalla kuin ondes martenot -soittimessa, mutta joka poikkeaa siitä soittotavaltaan. Taidemusiikkisäveltäjistä mm. Martin ja Varèse ovat käyttäneet thereminiä.",
fmpo:01088,,,,,,eterofoni,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01089,http://urn.fi/urn:nbn:fi:au:seko:01089,,tibia,tibia,tibia,,,,,http://www.yso.fi/onto/yso/p105081,Rooman valtakunta,,fmpo:00715,oboesoitin,,,http://www.wikidata.org/entity/Q116879099,"MERGE? In Wikidatassa same as ""aulos"" seko:00061",,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015731,,,,,,,,,TARKISTA,Antiikin Rooman aikainen puhallinsoitin.,
fmpo:01089,,,,,,fistula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01090,http://urn.fi/urn:nbn:fi:au:seko:01090,,tidinit,tidinit,tidinit,,,,,http://www.yso.fi/onto/yso/p109169,Mauritania,,fmpo:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q116879119,,,,,,,,,,,,,,,,TARKISTA,Mauritanialaisen griot-yhteisön luuttusoitin.,
fmpo:01091,http://urn.fi/urn:nbn:fi:au:seko:01091,,tietokone,datamaskin,computer,,,,,,,,fmpo:01021,sähkösoitin,,http://www.yso.fi/onto/yso/p6787,http://www.wikidata.org/entity/Q68,,,,,,,,,,,,,,,,TARKISTA,,
fmpo:01092,http://urn.fi/urn:nbn:fi:au:seko:01092,,tiimalasirumpu,timglastrumma,hourglass drum,,,,,,,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q5913432,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015343,,,,,,,,,TARKISTA,"Yksi- tai kaksikalvoinen rumpu, jonka vartalo on tiimalasin mallinen.",
fmpo:01093,http://urn.fi/urn:nbn:fi:au:seko:01093,,tilinkă,telenka,telenka,,,,,"http://www.yso.fi/onto/yso/p105030,http://www.yso.fi/onto/yso/p107667",Romania|Moldova,,fmpo:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q1999077,,,,,,,,,,,,,,,,TARKISTA,Romaniassa ja Moldovassa käytettävä sormiaukoton huilu.,
fmpo:01093,,,,,,tilinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01093,,,,,,tilinka,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01094,http://urn.fi/urn:nbn:fi:au:seko:01094,,timbales,timbales,timbales,,,,,"http://www.yso.fi/onto/yso/p105269,http://www.yso.fi/onto/yso/p105005",Kuuba|Latinalainen Amerikka,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q379248,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015732,,,,,,,,,TARKISTA,Afrokuubalaisessa ja latinalaisamerikkalaisessa musiikissa käytettävän rumpuparin nimitys.,
fmpo:01094,,,,,,timbaalit,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01094,,,,,,tymbales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,http://urn.fi/urn:nbn:fi:au:seko:01095,,tinapilli,tin whistle,tin whistle,,,,,http://www.yso.fi/onto/yso/p105195,Irlanti,,fmpo:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q615403,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015539,,,,,,,,,TARKISTA,Irlantilaisessa perinnemusiikissa käytettävä metallinen tulppakanavahuilu.,
fmpo:01095,,,,,,Clarke London Flageolet,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,English flageolet,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,feadog,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,feadóg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,feadog stain,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,feadóg stáin,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,feadóg stáin,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,Irish whistle,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,penny whistle,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,Scottish penny whistle,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,tin flageolet,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01095,,,,,,,,feadog stain,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01096,http://urn.fi/urn:nbn:fi:au:seko:01096,,tingotalango,tingotalango,tingotalango,,,,,"http://www.yso.fi/onto/yso/p105269, http://www.yso.fi/onto/yso/p109845",Kuuba|Karibianmeren alue,,fmpo:01233,ground bow,https://github.com/NatLibFi/SEKO/issues/57,,http://www.wikidata.org/entity/Q118114247,"Changed the broader from ""harp"" to ""ground bow"" Added altLabels",,,,,,,https://doi.org/10.1093/gmo/9781561592630.article.L2255644|https://en.wikipedia.org/wiki/Musical_bow#Ground_bow,,," ""Afrokuubalainen ja karibialainen maajousi, joka koostuu maahan kaivetusta, usein peltilevyllä peitetystä kuopasta (resonaattorista) sekä joustavasta puunoksasta, jonka väliin pingotettua metallilankaa tai kieltä näppäilemällä tai lyömällä tuotetaan bassoääniä. Äänenkorkeutta muutetaan muuttamalla oksan tai kielen kireyttä kädellä. (määritelmä tuotettu tekoälyllä/Gemin)""@fi| ""En afrokubansk och karibisk variant av markbåge (jordbåge). Instrumentet består av en grop i marken som täcks med en plåt- eller skinnskiva som fungerar som resonator, samt en böjlig gren. En spänd metalltråd eller sträng löper från grenen till resonatorn, och basljud alstras genom att knäppa eller slå på strängen samtidigt som tonhöjden regleras genom att böja grenen.""@sv| ""An Afro-Cuban and Caribbean variant of the ground bow (earth bow). It consists of a resonant pit dug into the ground, typically covered by a sheet of metal or bark, and a flexible tree branch. A single wire or string is stretched between the branch and the ground cover; bass notes are produced by plucking or striking the string while modulating the pitch by altering the tension of the branch. (Definition created with AI-assistant(Gemin)""@en",,"MERGE includes ""kimbumba"" and ""tumbandera"".",,2025-06-25,submitted,Trinidadilainen harppusoitin.,
fmpo:01096,,,,,,tingo talango,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01096,,,,,,tumbandera,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01096,,,,,,kimbumba,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01096,,,,,,kuubalainen maajousi,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01096,,,,,,kubansk markbåge,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01096,,,,,,Afro-Cuban ground bow,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01097,http://urn.fi/urn:nbn:fi:au:seko:01097,,tinya,tinya,tinya,,,,,"http://www.yso.fi/onto/yso/p107390, http://www.yso.fi/onto/yso/p105378",Andit|Peru,,fmpo:00864,rumpu,https://github.com/NatLibFi/SEKO/issues/3,,http://www.wikidata.org/entity/Q9087780,,,,,,,,https://en.wikipedia.org/wiki/Huaconada|https://wmic.net/peru-tinya-drum/,,,"""Pieni, kaksikalvoinen kehärumpu, jota käytetään Andien alueen alkuperäiskansojen (kuten wanka- ja quechua-intiaanien) musiikissa, kuten Huaconada-rituaalitanssissa. ""@fi",,,,2026-06-25,valid,Latinalaisen Amerikan intiaanien musiikissa käytetty kaksikalvoinen rumpu.,
fmpo:01097,,,,,,kirki,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01098,http://urn.fi/urn:nbn:fi:au:seko:01098,,tiple,tiple,tiple,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:00504,kitara,,,http://www.wikidata.org/entity/Q2300910,,,,,,skos:exactMatch,https://id.loc.gov/authorities/performanceMediums/mp2013015736,,,,,,,,,TARKISTA,Latinalaisen Amerikan musiikissa käytettävä pienikokoinen kitara.,
fmpo:01099,http://urn.fi/urn:nbn:fi:au:seko:01099,,tizi,dizi,dizi,,,,,http://www.yso.fi/onto/yso/p104984,Kiina,,fmpo:00082,bambuhuilu,,,http://www.wikidata.org/entity/Q1146067,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015207,,,,,,,,,TARKISTA,Kiinalainen bambuhuilu.,
fmpo:01099,,,,,,di,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01099,,,,,,di-zi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01099,,,,,,ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01099,,,,,,ti-tse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01099,,,,,,ti-tzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01099,,,,,,ti'tzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01099,,,,,,tize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01100,http://urn.fi/urn:nbn:fi:au:seko:01100,,tlalpanhuehuétl,PUUTTUU,PUUTTUU,,,,,http://www.yso.fi/onto/yso/p105032,Meksiko,,fmpo:00864,rumpu,https://github.com/NatLibFi/SEKO/issues/59,,MISSING,"large drum - See ""Huehuetl""",,,,,,,https://en.wikipedia.org/wiki/Huehuetl|https://doi.org/10.1093/gmo/9781561592630.article.L2294275,,,,,"issue created - labels, MERGE?",,2026-07-04,KESKEN,Asteekkien käyttämä isokokoinen rumpu.,
fmpo:01100,,,,,,tlalpanhuehuetl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01101,http://urn.fi/urn:nbn:fi:au:seko:01101,,tlapitzalli,tlapitzalli,tlapitzalli,,,,,http://www.yso.fi/onto/yso/p105032,Meksiko,,fmpo:00801,puhallinsoitin,,,http://www.wikidata.org/entity/Q3992030,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2018015013,,,,,,,,,TARKISTA,Asteekkien käyttämä puhallinsoitin (huilu tai trumpetti).,
fmpo:01102,http://urn.fi/urn:nbn:fi:au:seko:01102,,toba,PUUTTUU,PUUTTUU,,,,,"http://www.yso.fi/onto/yso/p106673,http://www.yso.fi/onto/yso/p105030",Bulgaria|Romania,,fmpo:00864,rumpu,https://github.com/NatLibFi/SEKO/issues/144,,MISSING,"MERGE? Perhaps same ase ""daul""  ",,,,,,,https://doi.org/10.1093/gmo/9781561592630.article.L2215001,,,,,issue created,,2026-07-04,KESKEN,Bulgariassa ja Romaniassa käytettävä kaksikalvoinen rumpu.,
fmpo:01102,,,,,,topan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01103,http://urn.fi/urn:nbn:fi:au:seko:01103,,tobshuur,tobshuur,tovshuur,,,,,http://www.yso.fi/onto/yso/p105251,Mongolia,,fmpo:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q4460933,,,,,,,,,,,,,,,,TARKISTA,Mongolialainen luuttusoitin.,
fmpo:01103,,,,,,tovsjuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01104,http://urn.fi/urn:nbn:fi:au:seko:01104,,tokoro,PUUTTUU,PUUTTUU,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:01134,tulppakanavahuilu,https://github.com/NatLibFi/SEKO/issues/145,,MISSING," ""2026-07-04 issue created - MERGE? In GMO ""tokoro"" is a reed type (tokoro reed) "",""2026-07-16 AI assisted search. Three more Andean bamboo flutes were added to the issue""",,,,,,,https://www.kaypacha.com.ar/en/instruments/moxeno.htm|https://www.alamy.com/a-bolivian-indigenous-man-plays-a-native-instrument-named-tokoro-during-the-anata-andina-andean-carnival-in-oruro-february-7-2013-hundreds-of-ethnic-groups-from-oruro-province-participated-in-the-carnival-reutersdavid-mercado-bolivia-tags-society-image378531640.html,,,,,"""2026-07-04 issue created - MERGE?"",""2026-07-16 three more Andean bamboo flutes were added to the issue""",,2026-07-04,KESKEN,Latinalaisen Amerikan intiaanimusiikissa käytettävä sormiaukoton huilu.,
fmpo:01105,http://urn.fi/urn:nbn:fi:au:seko:01105,,tom-tom,puka,tom-tom,,,,,,,,fmpo:00864,rumpu,,,http://www.wikidata.org/entity/Q849349,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015737,,,,,,,,,TARKISTA,"Sylinterinmuotoinen yksi- tai kaksikalvoinen rumpu, jota käytetään tavallisimmin pareittain.",
fmpo:01106,http://urn.fi/urn:nbn:fi:au:seko:01106,,tonkori,tonkori,tonkori,,,,,"http://www.yso.fi/onto/yso/p105023,http://www.yso.fi/onto/yso/p172721",Japani|Hokkaido,,fmpo:00943,sitra,,,http://www.wikidata.org/entity/Q1328494,,,,,,,,,,,,,,,,TARKISTA,Japanin ainu-kansan viisikielinen näppäiltävä sitrasoitin.,
fmpo:01107,http://urn.fi/urn:nbn:fi:au:seko:01107,,toropilli,toropilli,toropilli,,,,,http://www.yso.fi/onto/yso/p94426,Suomi,,fmpo:00513,klarinettisoitin,https://github.com/NatLibFi/SEKO/issues/149,,http://www.wikidata.org/entity/Q116881397,,,,,,,,,,,,,item created,,2026-07-05,KESKEN,"Suomalainen kansanomainen, ruo'osta tai oljesta tehty klarinettisoitin, jossa on tuohinen kaikusuppilo.",
fmpo:01107,,,,,,soropilli,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01107,,,,,,tuohipilli,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01107,,,,,,tuohitorvi,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01108,http://urn.fi/urn:nbn:fi:au:seko:01108,,torupill,torupill,torupill,,,,,http://www.yso.fi/onto/yso/p104987,Viro,,fmpo:01024,säkkipilli,,,http://www.wikidata.org/entity/Q3331831,,,,,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015039,,,,,,,,,TARKISTA,Virolainen säkkipilli.,
fmpo:01108,,,,,,kitsepill,et,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01108,,,,,,kotepill,et,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01108,,,,,,lootspill,et,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01109,http://urn.fi/urn:nbn:fi:au:seko:01109,,trautonium,trautonium,trautonium,,,,,,,,fmpo:01021,sähkösoitin,,,http://www.wikidata.org/entity/Q639717,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015742,,,,,,,,,TARKISTA,"Varhainen monofoninen sähkösoitin, jota soitetaan koskettimistolta. Trautoniumille ovat säveltäneet mm. Hindemith, Richard Strauss, Egk ja erityisesti Oskar Sala.",
fmpo:01109,,,,,,Mixtur-Trautonium,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01110,http://urn.fi/urn:nbn:fi:au:seko:01110,,tres,tres,tres,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:00504,kitara,,,http://www.wikidata.org/entity/Q139727,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015745,,,,,,,,,TARKISTA,Latinalaisen Amerikan musiikissa käytettävä kitara.,
fmpo:01111,http://urn.fi/urn:nbn:fi:au:seko:01111,,triangeli,triangel,triangel,,,,,,,,fmpo:00627,lyömäsoitin,,http://www.yso.fi/onto/yso/p30114,http://www.wikidata.org/entity/Q201735,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015746,,,,,,,,,TARKISTA,"Metallinen lyömäsoitin (taivutettu metallitanko), joka on eri nimillä käytössä monissa musiikkikulttuureissa.",
fmpo:01111,,,,,,triangolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01111,,,,,,triángulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01111,,,,,,,,triangulo,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01112,http://urn.fi/urn:nbn:fi:au:seko:01112,,trişkă,trişcă,trişcă,,,,,http://www.yso.fi/onto/yso/p105030,Romania,,fmpo:01134,tulppakanavahuilu,https://github.com/NatLibFi/SEKO/issues/146,,MISSING,"""Sandu""?  ""The ""Moldavian pipe"" (trişcă, fluier, fluieraş, etc.) is an aerophone musical instrument spread in north-eastern Moldavia, Transylvania, and in Bucovina. It belongs to the category of stopless flutes, built as an openended sound pipe. The playing technique is similar to that of ""tilincă"": blowing with slightly cuspidal lips in the thinner edge of the pipe.""",,,,,,,https://ijcs.ro/public/IJCS-21-39_Sandu.pdf|https://cultura-postdoc.acad.ro/cursanti/sinteze/lupascu_marian.pdf,,,,,issue created,,2026-07-04,KESKEN,Romanialainen tulppakanavahuilu.,
fmpo:01112,,,,,,Moldavian pipe,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01112,,,,,,trişcă,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01112,,,,,,triska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01112,,,,,,,,trisca,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01113,http://urn.fi/urn:nbn:fi:au:seko:01113,,trompong,PUUTTUU,PUUTTUU,,,,,http://www.yso.fi/onto/yso/p112514,Bali,,fmpo:00376,gongi,https://github.com/NatLibFi/SEKO/issues/147,,MISSING,,,,http://www.mimo-db.eu/InstrumentsKeywords/5383,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015297,https://en.wikipedia.org/wiki/Gamelan_gong_kebyar#Trompong,,,,,issue created,,2026-07-04,KESKEN,Balilaisen gamelan-orkesterin gongisarja.,
fmpo:01114,http://urn.fi/urn:nbn:fi:au:seko:01114,,tróng,PUUTTUU,PUUTTUU,,,,,http://www.yso.fi/onto/yso/p104988,Vietnam,,fmpo:00864,rumpu,https://github.com/NatLibFi/SEKO/issues/148,,MISSING,"A general term for ""a drum"" in the Vietnamese language?   ",,,,,,,https://en.wikipedia.org/wiki/Traditional_Vietnamese_musical_instruments#Drums,,,,,item created,,2026-07-05,KESKEN,Yleisnimitys vietnamilaisille rummuille.,
fmpo:01114,,,,,,trong,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01115,http://urn.fi/urn:nbn:fi:au:seko:01115,,tronopilli,PUUTTUU,tronopilli,,,,,http://www.yso.fi/onto/yso/p94426,Suomi,,fmpo:00513,klarinettisoitin,https://github.com/NatLibFi/SEKO/issues/149,,MISSING,,,,,,,,https://minnahokka.com/soittimet/varsinaiset-aerofonit/glottofonit-eli-lehdykkavarahtelijat/klarinetit/tronopilli-2.html|https://www.finna.fi/Record/museovirasto.E5754C363A349E2515AD8D31A5E60EC4,,,,,item created ,,2026-07-05,KESKEN,"Suomalainen kansanomainen, pajun rungosta tehty klarinettisoitin.",
fmpo:01116,http://urn.fi/urn:nbn:fi:au:seko:01116,,truba,truba,truba,,,,,"http://www.yso.fi/onto/yso/p122768,http://www.yso.fi/onto/yso/p105146",Valko-Venäjä|Inkerinmaa,,fmpo:01143,tuohitorvi,,,http://www.wikidata.org/entity/Q116884453,,,,,,,,,,,,,,,,TARKISTA,Valko-Venäjällä ja Inkerissä käytettävä sormiaukollinen tuohitorvi.,
fmpo:01116,,,,,,berestjanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,http://urn.fi/urn:nbn:fi:au:seko:01117,,trumpetti,trumpet,trumpet,,,,,,,,fmpo:01118,trumpettisoitin,,http://www.yso.fi/onto/yso/p10292,http://www.wikidata.org/entity/Q8338,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015748,,,,,,,,,TARKISTA,"Vaskipuhallinsoitin, jossa ääni muodostetaan erityisen suukappaleen avulla.",https://finto.fi/ic/fi/page/48C7352
fmpo:01117,,,,,,bassotrumpetti,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,tp (trumpetti),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,tpt (trumpetti),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,tr (trumpetti),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,trb (trumpetti),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,tromba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,Trompete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,trompette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01117,,,,,,Trp (trumpetti),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01118,http://urn.fi/urn:nbn:fi:au:seko:01118,,trumpettisoitin,trumpetinstrument,trumpet-like instrument,,,,,,,,fmpo:01171,vaskipuhallin,,,http://www.wikidata.org/entity/Q116884523,,,,,,,,,,,,,,,,TARKISTA,,https://finto.fi/ic/fi/page/48C7352
fmpo:01119,http://urn.fi/urn:nbn:fi:au:seko:01119,,trutruka,trutruka,trutruka,,,,,"http://www.yso.fi/onto/yso/p108111,http://www.yso.fi/onto/yso/p108007",Chile|Argentiina,,fmpo:01171,vaskipuhallin,,,http://www.wikidata.org/entity/Q1082843,,,,http://www.mimo-db.eu/InstrumentsKeywords/4635,,,,,,,,,,,,TARKISTA,"Eteläisen Chilen ja Argentiinan intiaanien trumpettisoitin, joka voi olla jopa 6 metrin pituinen.",
fmpo:01120,http://urn.fi/urn:nbn:fi:au:seko:01120,,puukenkäviulu,träskofiol,clog fiddle,,,,,http://www.yso.fi/onto/yso/p94383,Ruotsi,,fmpo:00446,jousisoitin,,,http://www.wikidata.org/entity/Q18449477,,,,http://www.mimo-db.eu/InstrumentsKeywords/6700,,,,,,,,,,,,TARKISTA,"Ruotsalainen (skånelainen) viulu, jonka kaikukoppana on puukenkä.",
fmpo:01120,,,,,,clog violin,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01121,http://urn.fi/urn:nbn:fi:au:seko:01121,,tsambuna,tsambouna,tsampouna,,,,,http://www.yso.fi/onto/yso/p105037,Kreikka,,fmpo:01024,säkkipilli,,,http://www.wikidata.org/entity/Q1128612,,,,,,,,,,,,,,,,TARKISTA,Kreikkalainen säkkipilli.,
fmpo:01122,http://urn.fi/urn:nbn:fi:au:seko:01122,,tshisaji,sanza,sanza,,,,,http://www.yso.fi/onto/yso/p184560,Keskinen Afrikka,,fmpo:00974,sormipiano,https://github.com/NatLibFi/SEKO/issues/53,,MISSING,,,,http://www.mimo-db.eu/InstrumentsKeywords/2942,,,,https://www.steveweissmusic.com/product/23216/marimba-solo,,,,,,,,KESKEN,Keskiafrikkalainen sormipiano.,
fmpo:01122,,,,,,chisanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01122,,,,,,sansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01122,,,,,,sanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01122,,,,,,sanzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01122,,,,,,tshisanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01123,http://urn.fi/urn:nbn:fi:au:seko:01123,,tsin kun,PUUTTUU,PUUTTUU,,,,,http://www.yso.fi/onto/yso/p104984,Kiina,,fmpo:01050,tamburiini,https://github.com/NatLibFi/SEKO/issues/151,,MISSING,DELETE?  no information,,,,,,,,,,,,ISSUE created,,2026-07-05,KESKEN,Kiinalainen tamburiini.,
fmpo:01124,http://urn.fi/urn:nbn:fi:au:seko:01124,,tsindza,PUUTTUU,PUUTTUU,,,,,http://www.yso.fi/onto/yso/p104989,Nigeria,,fmpo:00552,ksylofoni,https://github.com/NatLibFi/SEKO/issues/152,,MISSING,DELETE?  no information,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015810,,,,,,ISSUE created,,2026-07-05,KESKEN,Nigerialainen kannettava ksylofoni.,
fmpo:01125,http://urn.fi/urn:nbn:fi:au:seko:01125,,tšogur,chogur,choghur,,,,,"http://www.yso.fi/onto/yso/p105280,http://www.yso.fi/onto/yso/p107663,http://www.yso.fi/onto/yso/p109970",Iran|Azerbaidzan|Kaukasia,,fmpo:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q171253,,,,http://www.mimo-db.eu/InstrumentsKeywords/3333,,,,,,,,,,,,TARKISTA,"Iranin, Azerbaidzanin ja Kaukasuksen alueen pitkäkaulainen luuttusoitin.",
fmpo:01125,,,,,,chaghyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01125,,,,,,chagur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01125,,,,,,chogur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01125,,,,,,chonguri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01125,,,,,,chugur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01125,,,,,,chungur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01125,,,,,,chungur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:01125,,,,,,chunguri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
