seko,deprekotu,skos:preflLabel@fi,skos:prefLabel@sv,skos:prefLabel@en,skos:altLabel,alt_lang,skos:hiddenLabel,hidden_lang,spatial-uri,dct:spatial,skos:broader,skos:broader_prefLabel,issuet skos-note,YSO-ID,wikidata-id,skos:editorialNote,H&S,MIMO-ID,SEKO-LCMPT-mapping,LCMPT-ID,rdfs:seeAlso
http://urn.fi/urn:nbn:fi:au:seko:00425,,ichigen-kin,ichigenkin,ichigenkin,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:00943|http://urn.fi/urn:nbn:fi:au:seko:00709,sitra|näppäilysoitin,,,http://www.wikidata.org/entity/Q5986114,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015350,
http://urn.fi/urn:nbn:fi:au:seko:00425,,,,,hankin,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00425,,,,,ichigenkin,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00425,,,,,suma-goto,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00426,,iḍakka,iḍakka,iḍakka,,,,,<http://www.yso.fi/onto/yso/p235077>,Etelä-Intia,http://urn.fi/urn:nbn:fi:au:seko:01092,tiimalasirumpu,,,http://www.wikidata.org/entity/Q1249186,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00426,,,,,eḍakkya,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00426,,,,,idakka,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00426,,,,,iṭekka,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00426,,,,,,,edakkya,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00426,,,,,,,itekka,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00427,,ihmisääni,röst,voice,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01223,ääni,,,http://www.wikidata.org/entity/Q7390,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015791,
http://urn.fi/urn:nbn:fi:au:seko:00428,,imzad,imzad,imzad,,,,,<http://www.yso.fi/onto/yso/p105335>,Pohjois-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q389949,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015352,
http://urn.fi/urn:nbn:fi:au:seko:00429,,inanga,inanga,inanga,,,,,<http://www.yso.fi/onto/yso/p184560>,Keskinen Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,http://www.wikidata.org/entity/Q1660902,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2019015011,
http://urn.fi/urn:nbn:fi:au:seko:00430,,indingidi,indingidi,indingidi,,,,,<http://www.yso.fi/onto/yso/p109230>,Burundi,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q116143373,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00430,,,,,izeze,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00431,,irlantilainen buzuki,irländsk bouzouki,Irish bouzouki,,,,,<http://www.yso.fi/onto/yso/p105195>,Irlanti,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q2660670,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00431,,,,,bouzouki irlandese,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00431,,,,,Ierse bouzouki,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00431,,,,,Irische Bouzouki,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00431,,,,,irsk bouzouki,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00432,,itäkarjalainen kantele,östkarelisk kantele,East Kareliean kantele,,,,,<http://www.yso.fi/onto/yso/p105073>,Itä-Karjala,http://urn.fi/urn:nbn:fi:au:seko:00470,kantele,,,http://www.wikidata.org/entity/Q116143703,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00433,,jalkiocembalo,pedalcembalo,pedal harpsichord,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00194,cembalo,,,http://www.wikidata.org/entity/Q116144793,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015534,
http://urn.fi/urn:nbn:fi:au:seko:00433,,,,,pedaalicembalo,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00434,,jalkioharmonikka,pedaldragspel,foot bass,,,,,<http://www.yso.fi/onto/yso/p108647>,Belgia,http://urn.fi/urn:nbn:fi:au:seko:00395,harmonikka,,,http://www.wikidata.org/entity/Q20616435,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00434,,,,,basse aux pieds,fr,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00434,,,,,voetbas,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00435,,jalkioklavikordi,pedalklavikord,pedal clavichord,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00514,klavikordi,,,http://www.wikidata.org/entity/Q1151054,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015533,
http://urn.fi/urn:nbn:fi:au:seko:00435,,,,,pedaaliklavikordi,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00436,,jalkiopiano,pedalpiano,pedal piano,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00763,piano,,,https://www.wikidata.org/wiki/Q2631948,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015536,
http://urn.fi/urn:nbn:fi:au:seko:00436,,,,,pedaalipiano,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00436,,,,,Pedalflügel,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00436,,,,,piano-pédalier,fr,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00436,,,,,,,Pedalflugel,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00436,,,,,,,piano-pedalier,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00437,,jalkiosähköurut,pedalelorgel,pedal electronic organ,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01022,sähköurut,,,http://www.wikidata.org/entity/Q117116516,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00437,,,,,pedaalisähköurut,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00438,,jantar,jantar,jantar,,,,,<http://www.yso.fi/onto/yso/p235078>,Pohjois-Intia,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q105394052,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00438,,,,,yantra,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00439,,jarana,jarana,jarana,,,,,<http://www.yso.fi/onto/yso/p105032>,Meksiko,http://urn.fi/urn:nbn:fi:au:seko:00504,kitara,,,http://www.wikidata.org/entity/Q3817760,,,,skos:exactMatch,https://id.loc.gov/authorities/performanceMediums/mp2020015008,
http://urn.fi/urn:nbn:fi:au:seko:00439,,,,,jarana de son huasteco,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00439,,,,,jaranita,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00440,,jiao,PUUTTUU,PUUTTUU,,,,,<http://www.yso.fi/onto/yso/p104984>,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00899,sarvi (puhallinsoitin),https://github.com/NatLibFi/SEKO/issues/2,,PUUTTUU,"Chinese term means a ""horn"" but which instrument is it? - no sources? Esim. ",,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015496,https://en.wikipedia.org/wiki/List_of_Chinese_musical_instruments
http://urn.fi/urn:nbn:fi:au:seko:00440,,,,,chiao,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00440,,,,,jiăo,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00441,,jinghu,jinghu,jing hu,,,,,<http://www.yso.fi/onto/yso/p104984>,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q873588,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015363,
http://urn.fi/urn:nbn:fi:au:seko:00441,,,,,hu ch'in,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00441,,,,,huqin,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00442,,johtaja,dirigent,music director,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01225,esittäjä,Tee Github issue ,http://www.yso.fi/onto/yso/p23894,http://www.wikidata.org/entity/Q158852,"Note ""kuorokapellimestari"" and ""kuoronjohtaja"" are separate concepts in Wikidata",,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015171,http://www.wikidata.org/entity/Q1076502
http://urn.fi/urn:nbn:fi:au:seko:00442,,,,,conductor,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00442,,,,,joht. (johtaja),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00442,,,,,kapellimestari,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00442,,,,,kuorokapellimestari,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00442,,,,,kuoronjohtaja,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00442,,,,,musiikinjohtaja,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00443,,jouhikko,stråkharpa (jouhikko),bowed harp,,,,,"<http://www.yso.fi/onto/yso/p94426>,<http://www.yso.fi/onto/yso/p94192>",Suomi|Karjala,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,http://www.yso.fi/onto/yso/p14167,http://www.wikidata.org/entity/Q1709776,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015364,
http://urn.fi/urn:nbn:fi:au:seko:00443,,,,,jouhikannel,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00443,,,,,jouhikantele,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00443,,,,,jouhikas,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00443,,,,,jouhkannel,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00443,,,,,kanteleharpa,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00443,,,,,stråkharpa,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00443,,,,,,,strakharpa (jouhikko),,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,jousiklaveri,vioolorgel,bowed clavier,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00543,kosketinsoitin,Tee Github issue ,,http://www.wikidata.org/entity/Q372308,"SPLIT?  Altlabel is separate concept ""Viola organista"" and ""Wheelharp""",,,,,https://en.wikipedia.org/wiki/Viola_organista |https://en.wikipedia.org/wiki/Wheelharp
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,Bogenflügel,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,Bogenklavier,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,bowed clavier,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,celestinette,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,clavecin-vielle,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,claviol,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,claviola (jousiklaveri),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,claviole,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,Gambenklavier,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,Geigenwerck,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,Geigenwerk,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,jouhiklaveri,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,sostenente piano,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,sostinente piano,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,Streichklavier,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,viola organista,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,viuluklaveri,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,wheelharp,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,xänorphica,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,,,Bogenflugel,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00444,,,,,,,xanorphica,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00445,,jousiorkesteri,stråkorkester,string orchestra,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00728,orkesteri,,http://www.yso.fi/onto/yso/p15915,http://www.wikidata.org/entity/Q1090674,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015681,
http://urn.fi/urn:nbn:fi:au:seko:00445,,,,,,,strakorkester,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00445,,,,,,,strakorkestrar,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,jousisoitin,stråkinstrument,bowed string instrument,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00500,kielisoitin,,http://www.yso.fi/onto/yso/p14229,http://www.wikidata.org/entity/Q192096,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015098,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,arc (jousisoitin),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,bowed instrument,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,bowed stringed instrument,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,jouset,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,str (jousisoitin),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,Streicher,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,strings,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,stråkinstrument,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00446,,,,,,,strakinstrument,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00447,,joze,djoza,djoza,,,,,<http://www.yso.fi/onto/yso/p106277>,Irak,http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,,,http://www.wikidata.org/entity/Q3033074,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00447,,,,,djosa,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00447,,,,,djoza,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00447,,,,,djozé,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00448,,jula-jula,jula-jula,jula-jula,,,,,<http://www.yso.fi/onto/yso/p108647>,Bolivia,http://urn.fi/urn:nbn:fi:au:seko:00749,panhuilu,,,http://www.wikidata.org/entity/Q116145993,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00449,,k'shots,k'shots,k'shots,,,,,<http://www.yso.fi/onto/yso/p107662>,Armenia,http://urn.fi/urn:nbn:fi:au:seko:00627,lyömäsoitin,,,http://www.wikidata.org/entity/Q116146118,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00449,,,,,flabellum,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00449,,,,,kushottz,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00450,,kabak,PUUTTUU,PUUTTUU,,,,,<http://www.yso.fi/onto/yso/p105573>,Turkki,http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,https://github.com/NatLibFi/SEKO/issues/1,,PUUTTUU,"How is this different from ""kemençe"" seko:00491?",,,,,https://en.wikipedia.org/wiki/Kamancheh|https://en.wikipedia.org/wiki/Kemenche|http://www.wikidata.org/entity/Q10969818
http://urn.fi/urn:nbn:fi:au:seko:00450,,,,,kabak kemençe,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00450,,,,,,,kabak kemence,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00451,,kacapi (sitra),kacapi (siter),kacapi (zither),,,,,<http://www.yso.fi/onto/yso/p105242>,Indonesia,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,http://www.wikidata.org/entity/Q1823485,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015368,
http://urn.fi/urn:nbn:fi:au:seko:00451,,,,,kacapi indung,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00451,,,,,kacapi rincik,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00451,,,,,kecapi (sitra),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00452,,kajagum,gayageum,kayagum,,,,,<http://www.yso.fi/onto/yso/p109302>,Korea,http://urn.fi/urn:nbn:fi:au:seko:00943|http://urn.fi/urn:nbn:fi:au:seko:00709,sitra|näppäilysoitin,,,http://www.wikidata.org/entity/Q717407,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015377,
http://urn.fi/urn:nbn:fi:au:seko:00452,,,,,gayageum,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00452,,,,,gayagŭm,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00452,,,,,kayagŭm,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00452,,,,,kayagumi,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00452,,,,,kayakum,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00452,,,,,,,kayagum,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00453,,kakaki,kakaki,kakaki,,,,,<http://www.yso.fi/onto/yso/p118210>,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,,,http://www.wikidata.org/entity/Q739515,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00454,,kakko,kakko,kakko,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q15614634,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00455,,kalangba,kalangba,kalangba,,,,,<http://www.yso.fi/onto/yso/p184560>,Keskinen Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00552,ksylofoni,,,http://www.wikidata.org/entity/Q116153883,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00455,,,,,baza,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00455,,,,,kalangwa,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00455,,,,,karangba,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00455,,,,,menza gwe,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00456,,kalangu,kalangu,kalangu,,,,,<http://www.yso.fi/onto/yso/p118210>,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:01092,tiimalasirumpu,,,http://www.wikidata.org/entity/Q5842724,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00456,,,,,danko,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00456,,,,,kalanggual,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00456,,,,,kalungu,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00457,,kalimba,kalimba,kalimba,,,,,<http://www.yso.fi/onto/yso/p94080>,Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00974,sormipiano,Tee Github issue ,,PUUTTUU,"MERGE?  In most sources this is the same as ""mbira"", but in GMO it is separate.",,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015455,https://doi.org/10.1093/gmo/9781561592630.article.J241000
http://urn.fi/urn:nbn:fi:au:seko:00458,,kalvosoitin,membranofon,membranophone,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00953,soitin,,,https://www.wikidata.org/wiki/Q212892,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015468,
http://urn.fi/urn:nbn:fi:au:seko:00458,,,,,membranofoni,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00459,,kamāicā,kamāicā,kamāicā,,,,,<http://www.yso.fi/onto/yso/p105027>,Intia,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q56294962,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00459,,,,,kamaica,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00459,,,,,kamaika,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00459,,,,,kamayacha,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00459,,,,,kamayaica,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00459,,,,,kamaycha,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,kamanja,kamancheh,kamānche,,,,,"<http://www.yso.fi/onto/yso/p105280>,<http://www.yso.fi/onto/yso/p109970>",Iran|Kaukasia,http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,,,http://www.wikidata.org/entity/Q290951,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015370,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,Black Sea fiddle,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,çemençe,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,gemendze,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kamancha,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kamancheh,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kamanje,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kamendja,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemānçe,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemanche,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemāne,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemānge,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemānje,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemantche,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemantšá,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemantše,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemantze,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kemenche,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kementche,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,kjamantse,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,Pontian lyra,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,,,kemance,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,,,kemane,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,,,kemange,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,,,kemanje,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,,,kemantsa,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00460,,,,,,,kemantse,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00461,,kampa (soitin),kam (instrument),comb (instrument),,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00671,mirlitoni,,,http://www.wikidata.org/entity/Q116154110,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00461,,,,,comb kazoo,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,kampiliira,vevlira,hurdy-gurdy,,,,,<http://www.yso.fi/onto/yso/p94111>,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00943|http://urn.fi/urn:nbn:fi:au:seko:00543,sitra|kosketinsoitin,,http://www.yso.fi/onto/yso/p29846,http://www.wikidata.org/entity/Q207821,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015347,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,Bauernleier,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,Bettlerleier,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,chifonie,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,draailier,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,Drehleier,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,drejelire,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,ghironda,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,gironda,,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00462,,,,,kampiviulu,fi,,,,,,,,,,,,,,,
