seko,preflLabel,prefLabel@sv,prefLabel@en,altLabel,alt_lang,countryOfOrign,broader,broader_prefLabel,broader2,yso-mapping,wikidata-mapping,skos:editorialNote,SEKO-LCMPT-mapping,SEKO-LC-link
http://urn.fi/urn:nbn:fi:au:seko:00281,djembe,djembe,djembe,,,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q537750,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015212
http://urn.fi/urn:nbn:fi:au:seko:00281,,,,jembe,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00281,,,,jenbe,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00281,,,,tjembe,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00282,dobro,dobro,dobro,,,Yhdysvallat,http://urn.fi/urn:nbn:fi:au:seko:00504,kitara,,,http://www.wikidata.org/entity/Q1056351,resonaattorikitara pitäisi olla omana käsitteenään tai pääterminä. dobro lienee vain yksi malli?,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015601
http://urn.fi/urn:nbn:fi:au:seko:00282,,,,national steel,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00282,,,,peltikitara,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00282,,,,resonaattorikitara,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00282,,,,resophonic guitar,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00283,dohōl,dohol,dohol,,,Iran,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q5288572,väitetty olevan sama kuin dhol,,
http://urn.fi/urn:nbn:fi:au:seko:00283,,,,dohol,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00284,doira,doira,doira,,,Keski-Aasia|Iran,http://urn.fi/urn:nbn:fi:au:seko:01050,tamburiini,,,PUUTTUU,väitetty olevan sama kuin daire,,
http://urn.fi/urn:nbn:fi:au:seko:00285,dolceola,dolceola,dolceola,,,Saksa|Yhdysvallat,http://urn.fi/urn:nbn:fi:au:seko:00543|http://urn.fi/urn:nbn:fi:au:seko:00952,kosketinsoitin|sointusitra,,,http://www.wikidata.org/entity/Q5288901,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015838
http://urn.fi/urn:nbn:fi:au:seko:00285,,,,dulceola,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00285,,,,marxofoni,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00285,,,,marxophone,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00285,,,,piano-harp,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00285,,,,Pianophon,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00286,doli,doli,doli,,,Georgia,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q1235547,,,
http://urn.fi/urn:nbn:fi:au:seko:00287,dombra,dombra,dömbra,,,Keski-Aasia,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q1236973,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015214
http://urn.fi/urn:nbn:fi:au:seko:00287,,,,dombira,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00287,,,,dömbra (dombra),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00287,,,,dumbrak,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00288,domra,domra,domra,,,Venäjä,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q941492,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015215
http://urn.fi/urn:nbn:fi:au:seko:00289,dotār,dotār,dotār,,,Iran,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q1143814,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015233
http://urn.fi/urn:nbn:fi:au:seko:00289,,,,dotar,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00289,,,,dutār,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00290,dotārā,dotārā,dotārā,,,Intia|Bangladesh,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q611259,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015233
http://urn.fi/urn:nbn:fi:au:seko:00290,,,,dotara,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00291,dousinguni,dousinguni,dousinguni,,,Namibia|Botswana,http://urn.fi/urn:nbn:fi:au:seko:00500,kielisoitin,,,PUUTTUU,tästä ei löydy tietoja kuin yhdeltä levyltä - https://jazztimes.com/archives/jack-dejohnette-and-foday-musa-suso-music-from-the-hearts-of-the-masters/,,
http://urn.fi/urn:nbn:fi:au:seko:00292,dranka,dranka,dranka,,,Bulgaria,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,PUUTTUU,ei löydy tietoja,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015563
http://urn.fi/urn:nbn:fi:au:seko:00292,,,,daznaka,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00292,,,,dzanka,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00293,drîmbā,drîmbā,drîmbā,,,Romania|Moldova|Ukraina,http://urn.fi/urn:nbn:fi:au:seko:00685,munniharppu,,,PUUTTUU,sama kuin munniharppu?,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015360
http://urn.fi/urn:nbn:fi:au:seko:00293,,,,drimba,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00294,dubā,duba,duba,,,Romania,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q110456921,https://doi.org/10.1093/gmo/9781561592630.article.L2285629 - ehkä sama kuin daul?,,
http://urn.fi/urn:nbn:fi:au:seko:00294,,,,duba,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00294,,,,dobă,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00294,,,,tobă,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00295,dūda,dūda,dudy,,,Latvia,http://urn.fi/urn:nbn:fi:au:seko:00446|http://urn.fi/urn:nbn:fi:au:seko:00943,jousisoitin|sitra,,,http://www.wikidata.org/entity/Q85758103,https://en.wikipedia.org/wiki/D%C5%Abdas,,
http://urn.fi/urn:nbn:fi:au:seko:00295,,,,duda (jousisoitin),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00296,dūdas,dūdas,dūdas,,,Ukraina|Valko-Venäjä|Unkari,http://urn.fi/urn:nbn:fi:au:seko:01024,säkkipilli,,,http://www.wikidata.org/entity/Q5321271,kts myös  http://www.wikidata.org/entity/Q5311633,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015226
http://urn.fi/urn:nbn:fi:au:seko:00296,,,,dudas,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00297,dudka,dudka,dudka,,,Valko-Venäjä|Länsi-Venäjä|Ukraina,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q9212830,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015691
http://urn.fi/urn:nbn:fi:au:seko:00297,,,,pïzhatka,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00297,,,,sopel' (dudka),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00298,duduk (tulppakanavahuilu),duduk,duduk,,,Bulgaria|Serbia|Turkki,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q737917,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015691
http://urn.fi/urn:nbn:fi:au:seko:00298,,,,doudouk,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00299,duduki,duduk,duduk,,,Armenia|Georgia,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,PUUTTUU,sama kuin duduk???,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015225
http://urn.fi/urn:nbn:fi:au:seko:00299,,,,duduk (double reed instrument),en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00299,,,,duduki,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00299,,,,duduk (oboesoitin),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00300,duff,daf,daf,,,Lähi-Itä|Keski-Aasia|Etelä-Eurooppa|Pohjois-Afrikka|Etelä-Aasia|Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00484,kehärumpu,,,http://www.wikidata.org/entity/Q11084057,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015197
http://urn.fi/urn:nbn:fi:au:seko:00300,,,,daf,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00300,,,,daff,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00300,,,,def,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00300,,,,deff,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00301,duggī,duggī,duggī,,,Etelä-Aasia,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q5312527,,,
http://urn.fi/urn:nbn:fi:au:seko:00301,,,,duggi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00302,dukrā,dukrā,dukrā,,,Kashmir,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q3033828,https://doi.org/10.1093/gmo/9781561592630.article.L2290863,,
http://urn.fi/urn:nbn:fi:au:seko:00302,,,,dukra,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,dulcimer,hackbräde,hammer dulcimer,,,,http://urn.fi/urn:nbn:fi:au:seko:00627|http://urn.fi/urn:nbn:fi:au:seko:00943,lyömäsoitin|sitra,,http://www.yso.fi/onto/yso/p29807,http://www.wikidata.org/entity/Q1588017,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015228
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,Hackbrett,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,pantaleon,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,psaltérion,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,salterio (dulcimer),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,tímpano,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,tsambál,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,tsimbály,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,tsymbaly,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,tympanon,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00303,,,,vasaradulcimer,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00304,dulcitone,dulciton,dulcitone,,,,http://urn.fi/urn:nbn:fi:au:seko:00627|http://urn.fi/urn:nbn:fi:au:seko:00543,lyömäsoitin|kosketinsoitin,,,http://www.wikidata.org/entity/Q1264755,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015230
http://urn.fi/urn:nbn:fi:au:seko:00304,,,,tuning fork piano,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00305,dulzaina,dulciana,dulzaina,,,Espanja|Baskimaa,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,http://www.wikidata.org/entity/Q1264870,https://fi.glosbe.com/en/fi/dulzaina,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015231
http://urn.fi/urn:nbn:fi:au:seko:00305,,,,dulciana,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00306,dulzian,dulcian,dulcian,,,,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,http://www.wikidata.org/entity/Q911038,https://fi.glosbe.com/en/fi/dulcian,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015227
http://urn.fi/urn:nbn:fi:au:seko:00306,,,,dolcian,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00306,,,,curtal,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00306,,,,dolzoni,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00306,,,,dolcino,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00306,,,,kuorofagotti,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00307,dumbrak,dumbrak,dumbrak,,,Afganistan|Tadzikistan|Uzbekistan|Kazakstan,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,PUUTTUU,onko sama kuin seko:00287,skos:relatedMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015214
http://urn.fi/urn:nbn:fi:au:seko:00307,,,,dambura,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00307,,,,dombira,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00307,,,,dömbra (dumbrak),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00307,,,,dutar,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00308,dundun,dundun,dundun,,,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00864,rumpu,,,http://www.wikidata.org/entity/Q3511343,,,
http://urn.fi/urn:nbn:fi:au:seko:00308,,,,doun-doun,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00308,,,,dundumba,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00309,dung-chen,dungchen,dungchen,,,Tiibet,http://urn.fi/urn:nbn:fi:au:seko:01118,trumpettisoitin,,,http://www.wikidata.org/entity/Q1265690,,,
http://urn.fi/urn:nbn:fi:au:seko:00310,dutār,dutar,dutar,,,Lähi-Itä|Keski-Aasia,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q1143814,onko sama kuiin dotar http://urn.fi/urn:nbn:fi:au:seko:00289,,
http://urn.fi/urn:nbn:fi:au:seko:00310,,,,dutar,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00310,,,,dotar,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00311,dvojanka,dvojanka,dvoyanka,,,Bulgaria,http://urn.fi/urn:nbn:fi:au:seko:011344,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q5317831,,,
http://urn.fi/urn:nbn:fi:au:seko:00312,dvojnice,dvojnice,dvojnice,,,Bosnia ja Herzegovina|Kroatia|Makedonia|Serbia|Slovenia,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q95975568,https://doi.org/10.1093/gmo/9781561592630.article.L2232409,,
http://urn.fi/urn:nbn:fi:au:seko:00312,,,,diple (tulppakanavahuilu),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00313,düdük,duduk,duduk,,,Turkki|Armenia|Georgia,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q737917,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015225
http://urn.fi/urn:nbn:fi:au:seko:00313,,,,duduk,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00313,,,,doudouk,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00313,,,,duduki,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00314,dzindzinis,dzindzinis,dzindzinis,,,Liettua,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q116047342,,,
http://urn.fi/urn:nbn:fi:au:seko:00314,,,,džindžinis,li,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00315,džingas,džingas,džingas,,,Latvia,http://urn.fi/urn:nbn:fi:au:seko:00500,kielisoitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00315,,,,dzingas,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00315,,,,gigas,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00316,dzoma,dzoma,daukashe,,,Namibia|Botswana,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q116047654,kuva: https://www.jstor.org/stable/pdf/40979439.pdf maininta https://www.jstor.org/stable/pdf/40979439.pdf,,
http://urn.fi/urn:nbn:fi:au:seko:00316,,,,≠ gou kha:s,,,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00316,,,,daukashe,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00316,,,,lohi,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00317,echoflöte,echoflöte,echo flute,,,,http://urn.fi/urn:nbn:fi:au:seko:00704,nokkahuilu,,,http://www.wikidata.org/entity/Q116047720,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015597
http://urn.fi/urn:nbn:fi:au:seko:00317,,,,Echo Flöte,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00317,,,,fiauto d'echo,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00317,,,,flauti eco,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,ektara,ektara,ektara,,,Intia|Bangladesh,http://urn.fi/urn:nbn:fi:au:seko:00708,näppäilyrumpu,,,http://www.wikidata.org/entity/Q1321111,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,ek târ,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,ek tara,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,ekanāda,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,ektar,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,ektār,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,ektārā,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,gopi yantra,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,gopī-yantra,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,gopichant,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,gopījantra,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,gopiyantra,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,iktar,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,lao-tokari,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,tumbi,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,tun tuna,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,tuntina,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00318,,,,yaktaro gopichand,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00319,ekwe,ekwe,ekwe,,,Nigeria,http://urn.fi/urn:nbn:fi:au:seko:00837,rakorumpu,,,http://www.wikidata.org/entity/Q5350631,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015656
http://urn.fi/urn:nbn:fi:au:seko:00320,electronic tanpura,electronic tanpura,electronic tanpura,,,,http://urn.fi/urn:nbn:fi:au:seko:01021,sähkösoitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00320,,,,digital tampura,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00321,englanninkitara,engelsk gitarr,English guitar,,,Iso-Britannia,http://urn.fi/urn:nbn:fi:au:seko:00940,sisteri,,,http://www.wikidata.org/entity/Q1812862,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015250
http://urn.fi/urn:nbn:fi:au:seko:00321,,,,englantilainen kitara,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00322,englannintorvi,engelskt horn,English horn,,,,http://urn.fi/urn:nbn:fi:au:seko:00712,oboe,,http://www.yso.fi/onto/yso/p18722,http://www.wikidata.org/entity/Q185041,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015251
http://urn.fi/urn:nbn:fi:au:seko:00322,,,,altto-oboe,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00322,,,,cor anglais,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00322,,,,corno inglese,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00322,,,,eng-h (englannintorvi),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00322,,,,engelskt horn,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00322,,,,inglese (englannintorvi),en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00322,,,,tenorioboe (englannintorvi),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00323,epinette de Vosges,epinette des Vosges,epinette des Vosges,,,Ranska,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,http://www.wikidata.org/entity/Q17074660,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015253
http://urn.fi/urn:nbn:fi:au:seko:00323,,,,bûche,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00323,,,,epinette des Vosges,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00324,erhu,erhu,erhu,,,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q726306,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015255
http://urn.fi/urn:nbn:fi:au:seko:00324,,,,er-hu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00324,,,,erh hu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00324,,,,erh-hu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00324,,,,hu,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00324,,,,nanhu,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00325,erke,erke,erke,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:01118,trumpettisoitin,,,http://www.wikidata.org/entity/Q5389648,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015185
http://urn.fi/urn:nbn:fi:au:seko:00325,,,,erque,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00325,,,,corneta,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00326,esittäjäryhmä,ensemble,ensemble,,,,http://urn.fi/urn:nbn:fi:au:seko:01225,esittäjä,,,http://www.wikidata.org/entity/Q2088357,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015252
http://urn.fi/urn:nbn:fi:au:seko:00326,,,,esiintyjäryhmä,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00327,esrāj,esraj,esraj,,,Intia|Bangladesh,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q1818847,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2020015003
http://urn.fi/urn:nbn:fi:au:seko:00327,,,,esraj,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00327,,,,israj,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00328,eufonium,eufonium,euphonium,,,,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,,,http://www.wikidata.org/entity/Q495529,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015256
http://urn.fi/urn:nbn:fi:au:seko:00329,EWI,EWI,electronic wind instrument,,,,http://urn.fi/urn:nbn:fi:au:seko:00801|http://urn.fi/urn:nbn:fi:au:seko:01021,puhallinsoitin|sähkösoitin,,,http://www.wikidata.org/entity/Q680486,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015801
http://urn.fi/urn:nbn:fi:au:seko:00330,fagotti,fagott,bassoon,,,,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,http://www.yso.fi/onto/yso/p19551,http://www.wikidata.org/entity/Q159998,,skos:exactMatch,https://id.loc.gov/authorities/performanceMediums/mp2013015074
http://urn.fi/urn:nbn:fi:au:seko:00330,,,,basson,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00330,,,,bn (fagotti),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00330,,,,bsn (fagotti),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00330,,,,fag (fagotti),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00330,,,,fg (fagotti),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00331,fifā,fifa,fifa,,,Romania,http://urn.fi/urn:nbn:fi:au:seko:00418,huilusoitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00331,,,,fifa,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,fife,fife,fife,,,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00851,reunahuilu,,,http://www.wikidata.org/entity/Q2255516,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,,,,fiffaro,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,,,,fifre,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,,,,Militärflöte,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,,,,pifano,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,,,,pifaro,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,,,,Querpfeife,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00332,,,,sveitsinpilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,fiideli,fiddla,vielle,,,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q843679,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015260
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,fela,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,fiddle (fiideli),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,fidel,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,fidla,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,fidula,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,fiedel,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,giga,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00333,,,,viuola,en,,,,,,,,,
